Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,w_cfs
2018,4,3,24,0.8296258536688423
2018,4,4,1,0.8864438273775076
2018,4,4,2,0.8316456453305422
2018,4,4,3,0.792208740348041
2018,4,4,4,0.7562032372896199
2018,4,4,5,0.6970064728424675
2018,4,4,6,0.6309580611077908
2018,4,4,7,0.5080707102966853
2018,4,4,8,0.403278424061712
2018,4,4,9,0.3340323851315978
2018,4,4,10,0.293697351544131
2018,4,4,11,0.27082629080706755
2018,4,4,12,0.2264542638696724
2018,4,4,13,0.16154381397444675
2018,4,4,14,0.2389908746983542
2018,4,4,15,0.301581219642455
2018,4,4,16,0.3609101366713925
2018,4,4,17,0.39206741413751983
2018,4,4,18,0.4108553141946075
2018,4,4,19,0.42977288834183514
2018,4,4,20,0.4561104433261872
2018,4,4,21,0.485238680261607
2018,4,4,22,0.5036526922427145
2018,4,4,23,0.5163538160635855
2018,4,4,24,0.7518378177843058
2018,4,5,1,0.9972919126504083
2018,4,5,2,0.9999490606536334
2018,4,5,3,0.9973045816985748
